Not Fleshed Out,Name,Type,Subtype,Cost,Desc,Power,Toughness,,"""Does""","""Cares About""",CMC,Flavor Text,,Is Card,Is White,Is Blue,Is Black,Is Red,Is Green,Is Colorless,Is Gold,Is Enchantment,Is Creature,Is Artifact,Is Instant/Sorcery,Is Land
FALSE,Ibex Horns,Enchantment Artifact,Equipment,{1},"Equip {2/g}
Equipped creature gets +1/+1 and trample.
Whenever equipped creature attacks, if it's an enchantment creature, up to one target creature can't block this turn.",,,,Pump,Enchantments,1,,,1,0,0,0,0,0,1,0,1,0,1,0,0
FALSE,Queen's Command,Instant,,{2}{p/w}{p/r}{b},Gain control of target creature until the beginning of your next endstep. It gains haste and flying until end of turn. Untap it.,,,,Gain control,,5,,,1,1,0,1,1,0,0,1,0,0,0,1,0
FALSE,Merciless Birth,Sorcery,,{1}{b},"As an additional cost to Merciless Birth, sacrifice a creature.
Search your library for a card whose mana cost is less than or equal to that of the sacrificed creature, and put it into play tapped.",,,,"Sacrifice, searching",,2,,,1,0,0,1,0,0,0,0,0,0,0,1,0
FALSE,Runnin' Rudy,Creature,Rabbit Citizen,{w},Transparent,2,1,,Transparent,,1,,,1,1,0,0,0,0,0,0,0,1,0,0,0
FALSE,Frank the Frank,Creature,Wolf Citizen,{3}{b},"Transparent
Whenever you cast a creature spell that was revealed to an opponent before they could respond to it being cast, target opponent loses 1 life and you gain 1 life.",3,3,,Transparent,"Transparent, hand reveal, graveyard, deck reveal",4,He'll tell you how it is. Right after you buy a hot dog.,,1,0,0,1,0,0,0,0,0,1,0,0,0
FALSE,Rambunny,Creature,Rabbit Goat,{w/r}{w/r},"Transparent, Trample",3,3,,Transparent,,2,… heh. Rambunctious. ,,1,1,0,0,1,0,0,1,0,1,0,0,0
FALSE,Overt Vaporling,Enchantment Creature,Elemental,{u},"Transparent, Flash
When Overt Vaporling enters, tap target permanent. ",0,1,,"Tap, transparent, flash",,1,,,1,0,1,0,0,0,0,0,1,1,0,0,0
FALSE,Blinding Jadebug,Creature,Insect,{g},"Transparent, protection from Instants
When Blinding Jadebug enters, any player may pay {1}. If they do, place a stun counter on it.
{t}: add {g}. ",1,1,,"Protection, transparent, ramp",,1,"""A little too shiny, eh?""",,1,0,0,0,0,1,0,0,0,1,0,0,0
FALSE,Obvious Ambusher,Creature,Raccoon Rogue,{b/r},"Transparent
Duck - target creature this creature is ducking behind gains deathtouch until end of turn. ",1,1,,"Transparent, duck",,1,,,1,0,0,1,1,0,0,1,0,1,0,0,0
FALSE,Stern Tracy,Creature,Reptile Citizen,{w/u}{r},"Vigilance
{1}, {t}: Creatures your opponents control can't duck until end of turn.",2,3,,Tap,Duck,2,"""Don't you hide from me!!""",,1,1,1,0,1,0,0,1,0,1,0,0,0
FALSE,Brazen Confrontation,Enchantment,,{g}{g}{g},Tap target creature you control with toughness X or less: counter target spell that has been revealed.,,,,Counter_spell,"Hand reveal, deck reveal, Transparent",3,"""Magic shmagic. They're right in front of me.""",,1,0,0,0,0,1,0,0,1,0,0,0,0
FALSE,From a Mile Away,Instant,,{1}{u}{u},"This spell costs {u} less to cast if it targets a card that has been revealed.
Counter target spell. Then look at the top card of its controller's library.",,,,"Counter_spell, search ",Transparent,3,,,1,0,1,0,0,0,0,0,0,0,0,1,0
FALSE,Enveloping Arcana,Creature,Plant Weird,{1}{u/g}{u/g},"Adapt 1 {1}{u/g}
Sacrifice this creature: counter target spell with mana cost less than or equal to its power.",2,2,,"Counter_spell, counters, pump",,3,,,1,0,1,0,0,1,0,1,0,1,0,0,0
FALSE,Infectious Mutagen,Creature,Frog Rabbit,{u/g}{w/g},"Backup
Adapt 1 {g}",2,1,,"Pump, counters",,2,,,1,1,1,0,0,1,0,1,0,1,0,0,0
FALSE,Aquablade Artisan,Creature,Human Artificer,{1}{u/r}{u/r}{u/r},"Double Strike
{2}: Until end of turn, whenever Aquablade Artisan deals damage, scry 1.",2,2,,,,4,,,1,0,1,0,1,0,0,1,0,1,0,0,0
FALSE,Genegator,Tribal Artifact,Reptile,{2/u}{2/r},"{2}: Make a 1/1 red and blue Reptile creature token.
{3}, {t}: Reptiles you control get +2/+0 until end of turn.",,,,"Tokens, mass army, pump",,2,,,1,0,1,0,1,0,0,1,0,0,1,0,0
FALSE,Tidepool Charmer,Creature,Nymph,{u},"Transparent, Flying
Discard Tidepool Charmer: target opponent reveals an unrevealed card to you.",1,1,,"Hand reveal, flying, discard, transparent",,1,,,1,0,1,0,0,0,0,0,0,1,0,0,0
FALSE,Dreamdiver Fairy,Creature,Fairy,{u/b},"When Dreamdiver Fairy enters, reveal the card X cards from the top of your library, where X is at most your devotion to blue and black (X equals 1 means reveal the top card).",1,1,,"Deck reveal, devotion",,1,,,1,0,1,1,0,0,0,1,0,1,0,0,0
FALSE,Proud Fangirl,Creature,Rabbit Citizen,{w/r},"Vigilance
Reveal Proud Fangirl from your hand: target creature you control gets +1/+0 and first strike until end of turn. Activate only if this creature is unrevealed.",1,1,,"Hand reveal, pump",,1,,,1,1,0,0,1,0,0,1,0,1,0,0,0
FALSE,Synthesis Hulk,Creature,Nymph Weird,{4}{u/g}{b/g}{g},"Adapt 3 {2}{u/g}{b/g}
{t}: Choose two permanents you control. For each type of counter on the first, you may move one counter of that type from it to the second.",7,7,,"Counters, tap",,7,,,1,0,1,1,0,1,0,1,0,1,0,0,0
FALSE,Flit-Cloud,Creature,Insect Colony,{1}{u},"Flying
When Flit-Cloud enters or deals combat damage to a player, untap target permanent. ",1,1,,"ETB, flying, attacking","Tap, Combat damage",2,,,1,0,1,0,0,0,0,0,0,1,0,0,0
FALSE,Chest-Jutting Guard,Creature,Human Soldier,{1}{w},"Vigilance
When Chest-Jutting Guard enters, it deals 2 damage to up to one target tapped creature.",1,1,,"ETB, removal",Tap,2,,,1,1,0,0,0,0,0,0,0,1,0,0,0
FALSE,Admire Immensity,Sorcery,,{2}{g},"Add {g} equal to half total the power and toughness of creatures you control, rounded down.",,,,Ramp ,"Big creatures, mass army",3,,,1,0,0,0,0,1,0,0,0,0,0,1,0
FALSE,General Specific,Creature,Human Soldier,{2}{g}{g},"Haste
Whenever General Specific attacks, put a +1/+1 counter on target creature you control. It gains haste and trample until end of turn.",3,3,,"Pump, attacking, counters",Backup,4,,,1,0,0,0,0,1,0,0,0,1,0,0,0
FALSE,Bravening Crab,Creature,Crab Giant,{3}{u}{u},"Reach
Duck - prevent all combat damage that would be dealt to target creature Pearlescent Crab is ducking behind this turn. Put a +1/+1 counter on this creature.
{3}{u}: Pearlescent Crab gains trample and hexproof until end of turn. ",5,3,,"Duck, protection, counters","Big creatures, Combat damage",5,,,1,0,1,0,0,0,0,0,0,1,0,0,0
FALSE,False Pit,Instant,,{1}{u},Put target tapped creature to the bottom of its owner's library.,,,,Bounce,"Tap, duck",2,"""You's can't duck into a pit that ain't even a proper pit!"" *spits* - Old Man Ares",,1,0,1,0,0,0,0,0,0,0,0,1,0
FALSE,Come Back Home,Sorcery,,{w/u},Return target tapped creature you control to your hand. You gain 2 life.,,,,"Bounce, lifegain ",Tap,1,,,1,1,1,0,0,0,0,1,0,0,0,1,0
FALSE,Dodgeball Duck,Creature ,Duck,{u}{u},"Flying
Duck - Target creature you control gets +1/+1 until end of turn for each creature you control with duck.
Duckcycling - Discard this card: search your library for a card with a duck ability, shuffle, and put that card on top of your library.",3,1,,"Duck, flying, pump, searching",,2,,,1,0,1,0,0,0,0,0,0,1,0,0,0
FALSE,Horizonless Shore,Land,,,"When Horionless Shore enters, return target permanent you control or card from your graveyard to your hand. 
Sacrifice Horizonless Shore: add {u}{b}.",,,u/b,"Bounce, graveyard",Graveyard,0,,,1,0,1,1,0,0,0,1,0,0,0,0,1
FALSE,Allie's Cat,Creature,Cat,{w},Duck - gain 1 life.,1,1,,"Duck, lifegain",,1,,,1,1,0,0,0,0,0,0,0,1,0,0,0
FALSE,Fumble-Finger Necromaniac,Creature,Human Sorcerer,{3}{b},"Deathtouch
Duck - return target creature from a graveyard to the battlefield under your control. It gains haste. Exile it at the beginning of the next end step.",2,4,,Duck,Graveyard,4,,,1,0,0,1,0,0,0,0,0,1,0,0,0
FALSE,Warptree,Artifact,,{3},{2}: Target creature you control with base power 3 or less gets +1/-1 until end of turn.,,,,Pump,"Duck, small creatures",3,You just need to get used to fear to understand what it might bring out of you.,,1,0,0,0,0,0,1,0,0,0,1,0,0
FALSE,Impending Despir,Sorcery,,{3}{b}{b}{b},"Transparent, Split Second
Each player sacrifices each creature they control. Then they discard their entire hand and draw one card.
You may return a creature from your graveyard to the battlefield under your control.",,,,"Mass removal, transparent",,6,,,1,0,0,1,0,0,0,0,0,0,0,1,0
FALSE,Battlefield Chef,Creature,Dwarf Elephant,{2}{w/r},"Duck - make a Food.
Whenever you sacrifice a token, you gain 1 life.",4,2,,,,3,,,1,1,0,0,1,0,0,1,0,1,0,0,0
FALSE,The Puny Rise Up,Instant,,{1}{w/r}{r/g},Creatures you control with toughness 2 or less get +3/+0 and gain trample and first strike until end of turn.,,,,Pump,"Small creatures, mass army ",3,,,1,1,0,0,1,1,0,1,0,0,0,1,0
FALSE,Over-Successful Bake Sale,Instant,,{w}{w}{g}{g},"Until end of turn, whenever a creature you control deals combat damage to a player, proliferate. Creatures you control get +1/+1 and protection from instants until end of turn.
Horde 6 - creatures you control gain indestructible until end of turn.",,,,"Pump, protection, proliferate, horde","Attacking, Combat damage",4,"""I need 50 CCs of lemonade, STAT!""",,1,1,0,0,0,1,0,1,0,0,0,1,0
FALSE,Slow-Moving Projectile,Enchantment,,{r}{r},"When Slow-Moving Projectile enters, it deals 4 damage to target permanent.
At the beginning of your upkeep, put a time counter on Slow-Moving Projectie. If it has a time counter on it, it deals 2 damage to target permanent. Then if it has two or more, sacrifice it.",,,,"Counters, burn",,2,,,1,0,0,0,1,0,0,0,1,0,0,0,0
FALSE,Spirit of Growth,Enchantment Creature,Beast Construct,{4}{g}{g}{g},"When Spirit of Growth enters or dies, draw a card.
Whenever an ability of a creature you control targets Spirit of Growth, put a +1/+1 counter on that creature.
{4}{g}{g}: Untap all creatures you control.",8,8,,"Card acceleration, counters, pump, untap",Duck,7,You can't find it until you feel it.,,1,0,0,0,0,1,0,0,1,1,0,0,0
FALSE,Shade of Acceptance,Enchantment Creature,Shade Construct,{2}{b}{b},"Lifelink, Shadow
When Spirit of Acceptance or another creature you control dies, add {b} equal to that creature's toughness.",3,5,,"Lifegain, ramp","Mass army, dying",4,Wanting means nothing if you don't face the music.,,1,0,0,1,0,0,0,0,1,1,0,0,0
FALSE,Draft of Forethought,Enchantment Creature,Reflection Construct,{3}{u}{u},"Flying
Whenever you search or look at cards in your library, untap target permanent you control.
{2}{u}: Scry 2.",4,4,,"Flying, untap",Searching,5,Loving yourself means having a plan - even if that plan is no plan.,,1,0,1,0,0,0,0,0,1,1,0,0,0
FALSE,Coals of Optimism,Enchantment Creature,Flame Construct,{r}{r}{r}{r},"Creatures you control have haste.
Whenever a creature you control attacks, you may pay {1}{r}. If you do, exile the top card of your library. You may play it until the end of your next turn.
{1}{r}{r}: Copy the next instant or sorcery spell you cast. You may choose new targets for the copy.",5,4,,Card acceleration,Mass army,4,You can do it. Slowly. Warmly.,,1,0,0,0,1,0,0,0,1,1,0,0,0
FALSE,Winds of Change,Enchantment Creature,Spirit Construct,{w}{w}{w},"Creatures you control have vigilance.
Whenever a nontoken creature you control enters, make a 1/1 white Wind Spirit token and gain 1 life.",3,3,,"Tokens, lifegain, small creatures","Mass army, ETB",3,Keep going. Just... keep going.,,1,1,0,0,0,0,0,0,1,1,0,0,0
FALSE,Mayor's Potluck,Sorcery,,{X}{w/g}{w/g},"Convoke
Make X Foods.",,,,"Food, convoke",Mass army,2,,,1,1,0,0,0,1,0,1,0,0,0,1,0
FALSE,Faceless Sheep,Creature,Sheep,{w/g},"When Faceless Sheep enters, make a Food. 
Sacrifice a Food: Faceless Sheep gets +2/+2 until end of turn. Activate only once per turn.",1,1,,"Food, ETB",Food,1,,,1,1,0,0,0,1,0,1,0,1,0,0,0
FALSE,Fickle Shuffler,Creature,Reptile Clown,{u/r},"You may cast Fickle Shuffler as though it had flash if you pay {2} in addition to its other costs.
When Fickle Shuffler enters, shuffle target player's library.
{4}{u/r}, {t}: Return Fickle Shuffler to its owner's hand. This ability costs {2} less if it's your turn.",1,1,,"ETB, Bounce",,1,,,1,0,1,0,1,0,0,1,0,1,0,0,0
FALSE,Aerachnid Nest,Land,,,"When Aerachnid Nest enters, return a land you control to your hand or sacrifice Aerachnid Nest.
{t}: Add {w} or {u}.
{2}{w/u}, {t}: Make a 1/1 blue and white Bird creature token with flying. ",,,w/u,"Tokens, Bounce",,0,,,1,1,1,0,0,0,0,1,0,0,0,0,1
FALSE,Monk's Peak,Land,,,"{t}: Add {r}.
Reveal Monk's Peak if it's in your unrevealed in your hand or an unrevealed card from your hand if it's on the battlefield: scry 1.",,,r,"Scry, hand reveal",,0,,,1,0,0,0,1,0,0,0,0,0,0,0,1
FALSE,Forest of Eternal Autumn,Land,,,"When Forest of Eternal Autumn enters, return a land you control to your hand or sacrifice Forest of Eternal Autumn.
{t}: Add {r} or {g}.
{2}{r/g}: Make a 1/1 red and green Goat creature token with haste.",,,r/g,"Tokens, bounce",,0,,,1,0,0,0,1,1,0,1,0,0,0,0,1
FALSE,Cloud Ruins,Land,,,"When Cloud Ruins enters, return a land you control to your hand or sacrifice Cloud Ruins.
{t}: Add {w} or {r}.
{3}{w/r}: Make a 0/3 colorless Boulder artifact creature token with defender.",,,w/r,"Tokens, bounce, Boulders",,0,,,1,1,0,0,1,0,0,1,0,0,0,0,1
FALSE,Dream Desert,Land,,,"When Dream Desert enters, return a land you control to your hand or sacrifice Dream Desert.
{t}: Add {w} or {b}.
{2}{w/b}: Make a 1/1 white and black Scorpion creature token with ""Duck - destroy target creature with toughness 3 or less that was dealt damage this turn.""",,,w/b,"Tokens, bounce, duck",,0,,,1,1,0,1,0,0,0,1,0,0,0,0,1
FALSE,Rabbit Family Farm,Land,,,"When Rabbit Family Farm enters, return a land you control to your hand or sacrifice Rabbit Family Farm.
{t}: Add {w} or {g}.
{2}{w/g}: Make a 1/2 white and green Rabbit creature token.",,,w/g,"Tokens, bounce",,0,,,1,1,0,0,0,1,0,1,0,0,0,0,1
FALSE,Boiling Labworks,Land,,,"When Boiling Labworks enters, return a land you control to your hand or sacrifice Boiling Labworks.
{t}: Add {u} or {r}.
{1}{u/r}, {t}: Target creature you control gains prowess until end of turn. Boiling Labworks deals 1 damage to you.",,,u/r,"Prowess, bounce",,0,,,1,0,1,0,1,0,0,1,0,0,0,0,1
FALSE,Icarus' Resting Place,Land,,,"When Icarus' Resting Place enters, return a land you control to your hand or sacrifice Icarus' Resting Place.
{t}: Add {b} or {g}.
{2}{b/g}, {t}, exile 2 cards from your graveyard: Create a 1/1 black and green Skeleton creature token with deathtouch.",,,b/g,"Tokens, bounce",,0,,,1,0,0,1,0,1,0,1,0,0,0,0,1
FALSE,Foggy Beachfront,Land,,,"When Foggy Beachfront enters, return a land you control to your hand or sacrifice Foggy Beachfront.
{t}: Add {u} or {g}.
{5}{u/g}, {t}: Until end of turn, whenever one or more counters would be put on a creature you control, put that many counters of that type plus one instead.",,,u/g,"Counters, bounce",Counters,0,,,1,0,1,0,0,1,0,1,0,0,0,0,1
FALSE,Furnace of the Edge,Land,,,"When Furnace of the Edge enters, return a land you control to your hand or sacrifice Furnace of the Edge.
{t}: Add {r} or {b}.
{2}{b/r}, {t}: Target opponent reveals an unrevealed card from their hand.",,,b/r,"Bounce, hand reveal",,0,,,1,0,0,1,1,0,0,1,0,0,0,0,1
FALSE,Ancient Tidepools,,,,"When Ancient Tidepools enters, return a land you control to your hand or sacrifice Ancient Tidepools.
{t}: Add {u} or {b}.
{3}{u/b}, {t}: Make a 1/1 blue and black Trilobite creature token with, ""When this creature dies, target opponent mills 2 cards.""",,,u/b,"Bounce, Tokens, Mill, Dying",,2,,,1,0,1,1,0,0,0,1,0,1,0,0,0
FALSE,Territorial Toad,Creature,Frog Warrior,{1}{u/g},"Whenever Territorial Toad blocks, it gets +1/+0 and first strike until end of turn.
{6}{u/g}, {t}: Tap all creatures target player controls.",2,2,,Tap,,4,,,1,0,1,0,0,1,0,1,0,1,0,0,0
FALSE,Collateral Engineer,Creature,Human,{2}{b}{r},"{t}, discard a card: Draw a card.
Whenever you discard a card, make a 1/1 colorless Thopter creature token.",4,4,,"Discard, card acceleration, tokens, mass army",Discard,0,,,1,0,0,1,1,0,0,1,0,1,0,0,0
FALSE,Assimilamorph,Creature,Shapeshifter,{1}{b}{b},"Ward {1}
Whenever a creature ducks behind Assimilamorph, it becomes a copy of that creature until end of turn except it retains all abilities of Assimilamorph.",2,3,,,Duck,3,,,1,0,0,1,0,0,0,0,0,1,1,0,0
FALSE,Chigerous's Rival,Artifact Creature,Boulder,{4},"Vigilance, Trample, Defender
Creatures can't duck behind Chigerous' Rival.
{3}: Until end of turn, creatures can duck behind Chigerous' Rival and it loses defender.
Whenever a creature ducks behind Chigerous' Rival, it gains +X/+0 until end of turn, where X is that creature's power.",0,8,,Defender,"Duck, mass army, small creatures",4,"""Chigerous wasn't always so humble. He first had to learn that there are some boulders you can't push.""",,1,0,0,0,0,0,1,0,0,1,0,0,0
FALSE,Parasitic Companion,Creature,Citizen,{3}{b}{b},"When Parasitic Companion dies, each opponent loses life equal to your devotion to black. You gain life equal to life lost this way.
{5}{b}{b}, sacrifice a creature: Parastic Companion gets +X/+X, where X is that creature's toughness, until end of turn.",4,3,,"Dying, lifegain, burn, sacrifice",Devotion,5,,,1,0,0,1,0,0,0,0,0,0,0,0,0
TRUE,,,,,"When players lose life, ",,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,,,,,"When it dies, split into two",,,,,,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
FALSE,Quick-Fingered Mechanic,Creature,Dwarf,{1}{r}{r},"Ward {1}
Duck - Make a 1/1 colorless Thopter artifact creature token with haste. Then you may pay {2}. If you do, put a flying counter on it.",4,2,,"Duck, tokens, flying, mass army",,3,,,1,0,0,0,1,0,0,0,0,1,0,0,0
FALSE,Skittish Electromancer,Creature,Otter Wizard,{1}{u}{r},"Haste
Duck - Skittish Electromancer deals 1 damage to any target.
Whenever you cast an noncreature spell, untap Skittish Electromancer.",2,2,,"Duck, burn, untap",Instants/sorceries,3,,,1,0,1,0,1,0,0,1,0,0,0,1,0
FALSE,Outgrow,Sorcery,,{r}{g},"Until end of turn, whenever a creature you control ducks, put +1/+1 counters on it equal to the difference of its power and the permanent it's ducking behind.",,,,"Pump, counters","Small creatures, duck",2,,,1,0,0,0,1,1,0,1,0,1,0,0,0
FALSE,Siamese Goon-Twins,Creature,Spore,{3}{b/g},"Duck - Create a 0/1 green Plant creature token or put a +1/+1 counter on target Plant or Spore you control.
Indecisive Goon-Twins may duck behind two creatures simultaneously.",3,2,,"Duck, tokens, counters, pump","Plant, Spore",4,,,1,0,0,1,0,1,0,1,0,1,0,0,0
FALSE,Big Brother Brenton,Creature,Elephant Wall,{2}{g/b},"Defender
When Big Brother Brenton enters, you may pay {2}{g/b} and create a colorless 0/3 Boulder artifact creature token with defender.",2,6,,"Defender, ETB, tokens, Boulders",,3,,,1,0,0,1,0,1,0,1,0,1,0,0,0
FALSE,Surpringly Effective Fort,Creature,Wall Construct,{2}{2/w},"Defender
When Surprisingly Effective Fort dies, tap target creature.",1,5,,"Defender, tap, dying",,3,,,1,1,0,0,0,0,0,0,0,1,0,0,0
FALSE,Storm Duck,Creature,Duck Giant,{4}{w/u}{w/u},"Reach
{4}{w/u}{w/u}, {t}: Make a 1/1 blue and white Bird creature token with flying for each permanent that ducked behind Storm Duck this turn.",6,5,,"Tokens, tap, mass army",Duck,6,"""You won't ever see the monstrous thing leave the ground, but its head still reaches far above the clouds...""",,1,1,1,0,0,0,0,1,0,0,0,1,0
FALSE,Underplay Strength,Instant,,{b}{b},"Creatures your opponents control have base toughness 1 until end of turn.
Cycling {2}",,,,Card acceleration,,2,,,1,0,0,1,0,0,0,0,0,1,0,0,0
FALSE,"Florence, Team Player",Creature,Rabbit Sibling,{1}{w}{w},"Prowess
Whenever a creature ducks behind Florence, she gets +1/+0 until end of turn.
So long as Florence's power is 6 or greater, she has vigilance.",2,4,,Prowess,Duck,0,,,1,1,0,0,0,0,0,0,0,1,0,0,0
FALSE,Cache Dragon,Creature,Dragon Fort,{4}{b}{r},"Trample
Whenever a creature ducks behind Cache Dragon, you may pay {b/r} and create a Treasure.
When Cache Dragon dies, sacrifice any number of Treasures. Cache Dragon deals that much damage to target permanent.",7,5,,"Dying, tokens, ramp, burn",Duck,6,"""So the dragon's in this cave full of treasure?"" Mawty asked excitedly.
""... yeah!"" Herc said, nudging coins from the tongue under his foot, trying not to look at the rows of teeth lining the 'cave'.",,1,0,0,1,1,0,0,1,0,0,0,1,0
FALSE,Acrobatic Stunt,Instant,,{1}{w},Target creature you control gets +2/+1 and gains flying until end of turn. Untap it.,,,,"Pump, flying, untap",,2,,,1,1,0,0,0,0,0,0,0,0,0,1,0
FALSE,Intrusive Thoughts,Instant,,{u/r},"Transparent
Scry 2. As you do so, you may play either of those cards if able.",,,,"Card acceleration, scry, transparent",,1,,,1,0,1,0,1,0,0,1,0,0,0,1,0
FALSE,Triumphant Shout,Instant,,{u/r},"Target creature gets +2/+0 until end of turn. If this card was revealed before it was cast, that creature gets +3/+0 instead. Whenever it deals combat damage to a player this turn, scry 1.",,,,"Scry, pump","Combat damage, hand reveal",1,,,1,0,1,0,1,0,0,1,0,1,0,0,0
FALSE,Cocky Rooster,Creature,Bird,{1}{w/r},Reveal an unrevealed card from your hand: untap Cocky Rooster.,2,2,,"Hand reveal, untap",,2,"""Not to call a cock a cock, but...""",,1,1,0,0,1,0,0,1,0,0,0,1,0
FALSE,A Good Cry,Sorcery ,,{u},Target creature you control gets -2/-2 until end of turn and target creature gets -5/-5 until end of turn.,,,,Removal,,1,,,1,0,1,0,0,0,0,0,0,0,1,0,0
FALSE,Hall of Chimes,Artifact Land,,,"Hall of Chimes enters tapped.
Hexproof 
{t}, tap a creature you control: Add one mana of any color or {c}.",,,,,,0,"""If you listen closely, you can hear the silence between the bells,"" Towar said. ""By this point, I can even do it when I'm not here.""",,1,0,0,0,0,0,1,0,0,1,0,0,1
FALSE,Extentoad,Creature,Frog,{1}{g},"Reach
Duck - target creature Extentoad is ducking behind gains reach and +1/+1 until end of turn.",2,2,,Duck,,2,,,1,0,0,0,0,1,0,0,0,1,0,0,0
FALSE,Big-Arm Larry,Creature,Larry,{1}{r}{r},"Trample
Duck - return up to one target creature you control to its owner's hand. Target creature Big-Arm Larry is ducking behind gets +1/+1 until end of turn.",3,2,,"Duck, bounce, pump",,3,,,1,0,0,0,1,0,0,0,0,0,0,1,0
FALSE,Daycare Grand Opening,Instant,,{3}{w}{g},"Affinity for creatures with duck
Prevent all damage dealt to creatures you control this turn.
Make 2 Foods.",,,,"Tokens, Food, protection",Duck,5,,,1,1,0,0,0,1,0,1,0,0,0,1,0
FALSE,Political Divination,Sorcery,,{u}{u},Target opponent separates the top three cards of your library into two piles. Put one pile into your hand and the other onto the bottom of your library in a random order.,,,,Card acceleration,,2,,,1,0,1,0,0,0,0,0,0,0,0,1,0
FALSE,Consider the Future,Sorcery,,{u}{b},"Scry 3 for target player, then draw a card.",,,,"Card acceleration, scry, searching",,2,,,1,0,1,1,0,0,0,1,1,0,0,0,0
FALSE,Draining Relationship,Enchantment,Aura,{w/b}{w/b},"Enchant creature
Whenever enchanted creature attacks, defending player loses 1 life and you gain 1 life.
Enchanted creature has +1/+1.",,,,"Pump, lifegain, lifeloss",,2,,,1,1,0,1,0,0,0,1,0,1,0,0,0
FALSE,Naturalist Crystal,Creature,Rabbit,{2}{w},"Whenever a creature enters under your control, gain 1 life.
As long as your life total is 5 or more above your starting life total, creatures you control get +1/+1.",,,,"Lifegain, pump","Lifegain, ETB",3,,,1,1,0,0,0,0,0,0,0,0,1,0,0
TRUE,Chigerous' Helm,Artifact,Equipment,{2}{2/w},,,,,,,3,,,0,1,0,0,0,0,0,0,0,0,1,0,0
FALSE,Renee's Jetpack,Artifact,Equipment,{2}{w/r},"Equip {1}
Equipped creature gets +2/+1 and has flying.
{3}{w/r}, sacrifice Renee's Jetpack: draw a card. If it's attached to a creature, that creature gets flying until end of turn.",,,,"Pump, flying, card acceleration, sacrifice",,3,"""It's spotless.""",,1,1,0,0,1,0,0,1,1,0,0,0,0
FALSE,Toddler Treatise,Enchantment,,{2}{w},Exile target creature whose controller controls more creatures than you until Toddler Treatise leaves the battlefield.,,,,Removal,,3,,,1,1,0,0,0,0,0,0,1,0,0,0,0
FALSE,Environmentalist Movement,Enchantment,,{2}{r}{g},"Whenever a creature with toughness 3 or greater enters under your control, you may pay {r}. If you do, destroy up to one target artifact. If you didn't, then you may pay {g}. If you do, destroy up to one target enchantment.",,,,Removal,,4,,,1,0,0,0,1,1,0,1,0,0,1,0,0
FALSE,Darkest Heart,Artifact,,{2}{b},"{1}{b}, sacrifice Darkest Heart: destroy target creature or planeswalker with mana cost less than or equal to your devotion to black.",,,,Removal,,3,,,1,0,0,1,0,0,0,0,0,0,0,1,0
FALSE,Let Go,Instant,,{w/u},Return target attacking creature to its owner's hand.,,,,Bounce,,1,,,1,1,1,0,0,0,0,1,0,0,0,1,0
FALSE,Never Too Late,Instant,,{w},Exile target blocked creature.,,,,Removal,,1,"""You've never lost too much to discover who you might be."" - Chigerious the Humble ",,1,1,0,0,0,0,0,0,0,0,0,0,0
TRUE,,,,,"If you didn't cast a spell this turn, do a thing? If you cast two spells this turn, do a thing?",,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,,,,,Adds mana on entrance ,,,,,,0,,,0,0,0,0,0,0,0,0,1,0,1,0,0
FALSE,Silver-Thread Cloak,Enchantment Artifact,Equipment,{1},"Ward {1}, Equip {2}
Equipped creature has ward {1}.
{3}: Equipped creature can't be blocked until end of turn.",,,,"Evasion, ward",,1,,,1,0,0,0,0,0,1,0,0,1,1,0,0
FALSE,Mark-Fluid Bot,Artifact Creature,Bird Insect,{2},"Modular 1
{2}, sacrifice Mark-Fluid Bot: Scry 1.",0,0,,"Counters, dying, scry",,2,,,1,0,0,0,0,0,1,0,0,0,0,1,0
FALSE,Unearth Memories,Instant,,{u/g}{b},"Surveil 2, then target instant or sorcery in your graveyard gains flashback until end of turn. Its flashback cost is equal to its mana cost.",,,,"Flashback, surveil",Graveyard,2,,,1,0,1,1,0,1,0,1,1,0,0,0,0
FALSE,Memories of Meals,Enchantment,Food,{1}{u}{b/g},"When Memories of Meals enters, you may exile any number of cards from your graveyard. Add {u} or {b} for each card exiled this way.
{2}, sacrifice Pull From the Past: Gain 3 life.",,,,"Food, ramp, sacrifice",Graveyard,3,,,1,0,1,1,0,1,0,1,0,1,0,0,0
FALSE,Aggressor Captain,Creature,Goblin Dwarf,{2}{r}{r},"Haste
Aggressor Captain must attack each combat if able.
Whenever a creature you control attacks, creatures you control get +1/+0 until end of turn.
Horde 4 - Ward {1}",3,3,,"Pump, attacking, horde, ward","Mass army, attacking",4,,,1,0,0,0,1,0,0,0,1,1,0,0,0
FALSE,Nomad Shade,Enchantment Creature,Spirit Monk,{1}{w/b},"Bestow {2}{w/b}
When Nomad Shade enters, you may return target land you control to your hand.
Enchanted creature gets +1/+1 and flying.
Flying",1,2,,"Bestow, ETB, bounce, pump",Lands,2,,,1,1,0,1,0,0,0,1,0,1,0,0,0
