Not Fleshed Out,Name,Type,Subtype,Cost,Desc,Power,Toughness,Rarity,Custom Color,"""Does""","""Cares About""",CMC,Flavor Text,NOTES,Is Card,Is White,Is Blue,Is Black,Is Red,Is Green,Is Colorless,Is Gold,Is Enchantment,Is Creature,Is Artifact,Is Instant/Sorcery,Is Land,,Notes are Empty,,CMC (replace non-numeric tokens),CMC (numberic extraction),
FALSE,Overexcite,Instant,,{r},"Each player exiles the top card of their library and may play it until end of turn.
Overexcite deals 1 damage to target creature.
Overload {2}{r} (You may cast this spell for its overload cost. If you do, replace each instance of ""target"" in its text with ""each"".)",,,c,,,,1,,Adding mana instead of dealing damage?,1,0,0,0,1,0,0,0,0,0,0,1,0,,FALSE,,$,0,166
FALSE,Plague Bearer,Creature,Horror,{1}{b}{p/b},"Plague Bearer enters with two -1/-1 counters on it.
At the beginning of your upkeep, put a -1/-1 counter on Plague Bearer or move one onto it from another creature you control.
When Plague Bearer dies, distribute any -1/-1 counters on it among any number of target creatures.
Creatures you control have lifelink.",5,5,r,,,,3,"He will bear this burden, through life, into death. For his queen.",,1,0,0,1,0,0,0,0,0,1,0,0,0,,TRUE,,{1}$$,1,167
FALSE,Death-Defying Hookshot,Artifact,Equipment,{2}{2/b},"Flash
When Death-Defying Hookshot enters, attach it to target creature you control. It gains undying until end of turn. 
Equipped creature gets +1/+1.
Equip {2}.",,,u,,,,3,,,1,0,0,1,0,0,0,0,0,0,1,0,0,,TRUE,,{2}$,2,168
FALSE,The Missing Fragment,Enchantment Creature,Spirit,{4}{w}{w},"When The Missing Fragment enters, it gains indestructible until end of turn. Then each opponent reveals their hand. Gain life equal to the number of cards revealed this way.
Horde 4 - If you control 4 or more creatures, at the beginning of your endstep make a 1/1 white Reflection creature token.
Horde 7 - If you control 7 or more creatures, creatures you control have vigilance and lifelink.",2,4,m,,"Life gain, tap, tokens",,6,,,1,1,0,0,0,0,0,0,1,1,0,0,0,,TRUE,,{4}$$,4,169
FALSE,Drakus of Volcanic Storms,Creature,Elemental,{6}{r}{r},"Flying, Trample, First Strike
Whenever a creature you control attacks, add {r}. 
Whenever one or more creatures you control deals combat damage, you may exile the top card of your library. You may cast it until the end of your next turn.
If Volcanic Horde would die, it first deals damage to all creatures equal to your devotion to red.",8,6,m,,"Horde, ramp, burn, LTB","Devotion, Combat damage",8,,,1,0,0,0,1,0,0,0,0,1,0,0,0,,TRUE,,{6}$$,6,170
FALSE,Divine Bullhorn,Artifact,Equipment,{2},"Equip {3} 
Horde 3 - If you control 3 or more creatures, Divine Bullhorn has Equip {1}.
Equipped creature gets +1/+1 and ""Landfall - Put a +1/+1 counter on this creature.""",,,c,,"Horde, Cascade, attacking",Devotion,2,,,1,0,0,0,0,0,1,0,0,0,1,0,0,,TRUE,,{2},2,171
FALSE,Persistent Tuyon,Creature,Tuyon,{3}{g},"Reach
Persistent Tuyon can block as many creatures as it has power.
Persistent Tuyon gets +0/+1 for each creature it's blocking.",3,3,c,,Blocking,,4,,,1,0,0,0,0,1,0,0,0,1,0,0,0,,TRUE,,{3}$,3,172
FALSE,Ambitious Gambit,Sorcery,,{2}{g/r},"Reveal an unrevealed card from your hand. If you cannot, Unruly Uprising does 1 damage to you.
Creatures you control get +1/+1 and gain trample until end of turn. 
Rivalstorm (Copy this spell for each spell an opponent cast this turn.)",,,c,,"Pump, lifeloss",,3,"The citizens swarmed, trampling their oppressors and themselves in the outrage. ",,1,0,0,0,1,1,0,1,0,0,0,1,0,,TRUE,,{2}$,2,173
FALSE,Afterlife Leech,Enchantment Creature,Spirit Leech,{b/g}{b/g},"Bestow {2}{b/g}{u/g} 
Lifelink 
Enchanted creature gets lifelink and -1/-1 for each counter on Afterlife Leech.
At the beginning of your end step, if Afterlife Leech is an aura, place a +1/+1 counter on Afterlife Leech. ",2,2,u,,"Bestow, counters, lifegain",,2,,,1,0,0,1,0,1,0,1,1,1,0,0,0,,TRUE,,$$,0,174
TRUE,Augmented Oracle,Creature,Cleric Weird,{1}{u/g},"{t}: Scry 1. 
{r}, {t}: Augmented Oracle deals 1 damage to target creature.
Whenever a creature you control becomes modified, you may untap Augmented Oracle. ",2,2,u,,"Scry, tap","Enchantments, modified",2,,,0,0,1,0,0,1,0,1,0,1,0,0,0,,TRUE,,{1}$,1,175
TRUE,Just a Penguin,Creature,Construct,{3},"When Just a Penguin is dealt damage, flip a coin. If heads, sacrifice it. It deals 4 damage to target creature. If tails, every player gets a poison counter. ",3,1,,,,,3,,,0,0,0,0,0,0,0,0,0,1,0,0,0,,TRUE,,{3},3,176
FALSE,Fuse-burners,Creature,Plant Weird,{r}{r}{r},"Haste
At the beginning of each end step, put a time counter on Fuse-burners.
Whenever Fuse-burners deals combat damage, put a +1/+1 counter on it.
Fuse-burners gets -0/-1 for each time counter on it.",3,4,u,,Counters,,3,,,1,0,0,0,1,0,0,0,0,1,0,0,0,,TRUE,,$$$,0,177
FALSE,Enlisting Shadow,Creature,Ninja,{b}{r},"Ninjitsu - Reveal a card, {b}{r}
If you cast a creature during combat that was revealed for Enlisting Shadow's ninjitsu cost, you may have that creature enter attacking.",2,2,c,,"Ninjitsu, expose",,,,,1,0,0,1,1,0,0,1,0,1,0,0,0,,TRUE,,$$,0,178
FALSE,Compulsive Maniac,Creature,Reptile Ninja,{1}{r},"Ninjitsu {2}{r}
Compulsive Maniac can't block.
Whenever Compulsive Maniac deals combat damage, exile the top two cards of your library. You may cast them until the end of your next turn.",2,1,c,,"Ninjitsu, card acceleration",,,,,1,0,0,0,1,0,0,0,0,1,0,0,0,,TRUE,,{1}$,1,179
FALSE,Meek Saboteur,Creature,Wizard Imp,{r}{r},"Duck - Target creature can block 1 less creature until end of turn. Meek Saboteur gets +0/+1 until end of turn.
Whenever you cast an instant or sorcery, you may sacrifice Meek Saboteur. If you do, it deals 1 damage to target opponent and they reveal a card.",1,2,c,,"Reveal, burn","Blocking, instants and sorceries",,,,1,0,0,0,1,0,0,0,0,1,0,0,0,,TRUE,,$$,0,180
TRUE,Monument to Chigerous,Artifact,Monument,{5},"At the end of your combat step, for each creature that could have attacked a permanent or player but did not, put a charge counter on Monument to Chigerous.
Remove charge counters:
- 4: Permanents you control gain indestructible and hexproof until end of turn. You gain 1 life.
- 6: Put a 1/1 white and black soldier creature token on the battlefield with, ""at the end of your combat step, if this creature could have attacked a permanent or player but did not, put a +1/+1 counter on it.
- 20, sacrifice Monument to Chigerous: deal 20 damage distributed among any number of target permanents.",,,,,"Counters, protection, lifegain, tokens, burn","Counters, mass army ",5,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,TRUE,,{5},5,181
FALSE,Pie-Thrower Runt,Creature,Demon,{1}{r},"{t}, sacrifice a token: Pie-Thrower Runt deals 2 damage to any target. If the token was a Food, gain 1 life.",0,2,,,"Burn, lifegain, Tap",Food,2,"""That was definitely less than 5 seconds!""",,1,0,0,0,1,0,0,0,0,1,0,0,0,,TRUE,,{1}$,1,182
FALSE,Well-Travelled Alpakon,Creature,Alpaca,{w/g},"Backup 1
This creature gets +1/+1 so long as you control at least 2 basic lands with different names.",0,1,c,,Backup,Ramp,1,,,1,1,0,0,0,1,0,1,0,1,0,0,0,,TRUE,,$,0,183
TRUE,Simple Alpakon,Creature,Alpaca,{1},"Backup
Sacrifice this creature: add one mana of any color and target creature gets +0/+1 until end of turn.",0,1,,,"Backup, ramp",,1,,,0,0,0,0,0,0,0,0,0,1,0,0,0,,TRUE,,{1},1,184
FALSE,Mother Alpakon,Legendary Creature,Alpaca Giant,{X}{5}{w/g},"Reach, Trample
When Mother Alpaca enters, create X 0/1 colorless Alpaca creatures with ""Duck - gain 1 life.""
Whenever a creature ducks behind Mother Alpaca, it gets +1/+0 until end of turn.",4,5,r,,"Backup, tokens, lifegain, ETB",Duck,6,,,1,1,0,0,0,1,0,1,0,1,0,0,0,,TRUE,,{5}$,5,185
FALSE,Frozen Dragon,Legendary Creature,Dragon,{3}{u}{u},"Ward {1}
Frozen Dragon enters tapped with two stun counters on it if it was cast.
Whenever Frozen Dragon attacks, you may place up to 2 stun counters in any way on up to 2 target permanents. 
Islands you control have ""{1}, {t}: tap target permanent.""",5,5,m,,"Tap, counters, attacking, ETB",Tap,5,,,1,0,1,0,0,0,0,0,0,1,0,0,0,,TRUE,,{3}$$,3,186
FALSE,Frozen Dragon's Eye,Sorcery,,{1}{u/b},"Until end of turn, whenever you scry one or more, you may tap or untap that many target creatures or artifacts.
Cycling {2}",,,u,,Tap,Scry,2,,,1,0,1,1,0,0,0,1,0,0,0,1,0,,TRUE,,{1}$,1,187
FALSE,Hoarding Gobling,Creature,Goblin Dwarf,{1}{r},"Duck - Make a treasure.
Hoarding Gobling can't attack alone.",2,1,u,,"Convoke, Mill, counters",,2,,,1,0,0,0,1,0,0,0,0,1,0,0,0,,TRUE,,{1}$,1,188
FALSE,Mossroamer,Creature,Ooze,{1}{b/g},"Deathtouch
When Mossroamer enters, you may search your library for a basic land, put it onto the battlefield tapped, and then shuffle your library. If you do, tap Mossroamer.",1,1,c,,"Ramp, ETB",,2,,,1,0,0,1,0,1,0,1,0,1,0,0,0,,TRUE,,{1}$,1,189
FALSE,Regrowl,Enchantment Creature,Tiger Spirit,{2}{b}{g},"Bestow {2}{b}{g}
Regrowl may bestow creatures in your graveyard. When you do, as enchanted creature enters, it does so with a finality counter and you lose life equal to its mana cost.
Landfall - Regrowl or enchanted creature gets +1/+1 and lifelink until end of turn.",4,1,u,,"Bestow, ETB",Graveyard,4,,,1,0,0,1,0,1,0,1,1,1,0,0,0,,TRUE,,{2}$$,2,190
FALSE,"Viss, the Dauntless",Legendary Creature,Warrior,{2}{w/r}{w/r},"Flash, Backup
Persist, First Strike
If Viss would be returned to the battlefield from the graveyard, it does so with a finality counter on it.",3,3,r,,"Backup, counters",,4,,,1,1,0,0,1,0,0,1,0,1,0,0,0,,TRUE,,{2}$$,2,191
TRUE,Dream Reacher,Legendary Artifact,,{5}{p/u},"You may Cascade, Scry, Explore, and Surveil with any player's library whenever you would your own.
For each instance of an ability that you treat this way, place a time counter on Dream Reacher. Then if it has 7 or more time counters on it, sacrifice Dream Reacher and each player shuffles their graveyards and all cards they own in exile into their library.",,,,,Counters,"Scry, Cascade, explore, surveil",6,,,0,0,1,0,0,0,0,0,0,0,1,0,0,,TRUE,,{5}$,5,192
TRUE,Dreamwalker,Enchantment Artifact Creature,Spirit Homunculus,{u},"When Dreamwalker enters, scry 1 for target player. 
You may look at the top card of any library at any time.",0,1,,,"Scry, ETB",,1,,,0,0,1,0,0,0,0,0,1,1,1,0,0,,TRUE,,$,0,193
FALSE,Call Out,Instant,,{u/r},"Choose a color or colorless. Target player reveals the top card of their library. If it was the chosen color (or indeed colorless), draw a card. You may draw another card. If you do, that player draws a card.",,,c,,"Card acceleration, deck reveal",Transparent,1,,,1,0,1,0,1,0,0,1,0,0,0,1,0,,TRUE,,$,0,194
FALSE,Flicker Bolt,Instant,,{2}{u/r},Flicker Bolt deals 2 damage to target creature and flickers another target creature.,,,c,,"Burn, flicker",,3,,,1,0,1,0,1,0,0,1,0,0,0,1,0,,TRUE,,{2}$,2,195
FALSE,Spontaneous Bet,Instant,,{r}{g},"Target creature you control deals damage equal to its power to another target creature. If you control both creatures, create Treasures equal to the greater mana cost of the two.",,,u,,"Fight, tokens, ramp",,2,,,1,0,0,0,1,1,0,1,0,0,0,1,0,,TRUE,,$$,0,196
FALSE,Battlefield Confusion,Sorcery,,{r}{r},"Each creature deals 1 damage to its controller and 1 damage to itself.
Rivalstorm (Copy this spell for each spell an opponent has cast this turn.)",,,c,,Burn,Mass army,2,,,1,0,0,0,1,0,0,0,0,0,0,1,0,,TRUE,,$$,0,197
FALSE,Void Dweller,Legendary Creature,Horror,{4}{b}{b},"Indestructible
Whenever Void Dweller deals combat damage, put a +1/+1 counter on it.
Discard a card, pay 2 life: Void Dweller loses indestructible until end of turn.
Sacrifice creatures with total power at least 2: Void Dweller gets -2/-2 until end of turn.
Any player may activate Void Dweller's abilities.",6,6,m,,,,6,,,1,0,0,1,0,0,0,0,0,1,0,0,0,,TRUE,,{4}$$,4,198
TRUE,End of Exam,Instant,,{3}{r},"Split Second
All creatures have haste.
Until end of turn, whenever a creature deals combat damage to a player, its controller may draw a card then discard a card.
Horde 3 - The first time a creature you control deals combat damage to a player this turn, you may draw a card.",,,,,"Horde, Card Acceleration","Mass army, combat damage",4,,,0,0,0,0,1,0,0,0,0,0,0,1,0,,TRUE,,{3}$,3,199
FALSE,Birdcrank,Artifact,,{3}{p/b},"Tap a creature you control with power 3 or less: add {b}. Until end of turn, your devotion to black is considered 1 greater.
{t}, sacrifice an artifact or creature: If your devotion to black is 10 or greater, tap all permanents target opponent controls.",,,r,,"Tap, Ramp",Devotion,4,,,1,0,0,1,0,0,0,0,0,0,1,0,0,,TRUE,,{3}$,3,200
TRUE,Gluttonous Mind,Enchantment,,{2}{u}{u},"Whenever a player sacrifices a Food, they draw a card.
At the beginning of each player's upkeep, they make a Food. Then, they lose 2 life unless their devotion to blue is at least 6.",,,,,"Card Acceleration, Food","Devotion, Food",4,"Once you start knowing, you just can't stop. Just some food for thought.",,0,0,1,0,0,0,0,0,1,0,0,0,0,,TRUE,,{2}$$,2,201
FALSE,Earned Wings,Sorcery,,{1}{u},"Up to X target creatures gain flying until end of turn, where X is your devotion to blue.
",,,c,,Flying,Devotion,2,,,1,0,1,0,0,0,0,0,0,0,0,1,0,,TRUE,,{1}$,1,202
FALSE,Stumbling Flight,Instant,,{2}{w/b},Destroy target creature with flying or tapped creature. ,,,c,,Removal,"Flying, tap",3,,,1,1,0,1,0,0,0,1,0,0,0,1,0,,TRUE,,{2}$,2,203
TRUE,Fried Mascot,Artifact Creature,Food Chicken,{2}{2/r},"Whenever you sacrifice a food, Fried Mascot gets +2/-1 and gains flying until end of turn. 
{2}, {t}, sacrifice Fried Mascot: Gain 3 life. ",2,3,,,"Food, Flying",Food,3,,,0,0,0,0,1,0,0,0,0,1,1,0,0,,TRUE,,{2}$,2,204
FALSE,Feeding Wraith,Creature,Ghoul,{2}{b},"Flying
When Feeding Wraith enters, destroy up to one target enchantment. If you do, make a Food.",3,1,c,,"Removal, food, tokens, ETB, Flying",,3,,,1,0,0,1,0,0,0,0,0,1,0,0,0,,TRUE,,{2}$,2,205
FALSE,Revel in Might,Instant,,{5}{g}{g},"Revel in Might costs X less to cast, where X is the greatest power among creatures you control. 
Target creature you control gains trample and +X/+0 until end of turn, and then fights up to two target creatures you don't control (simultaneously, as if they both blocked it). ",,,r,,"Pump, fight",Big creatures,7,,,1,0,0,0,0,1,0,0,0,0,0,1,0,,TRUE,,{5}$$,5,206
FALSE,Diminishing Voices,Instant,,{b},"Target creature gets -2/-2 until end of turn. 
Horde 3 - If you control 3 or more creatures, target creature gets -5/-5 until end of turn instead.",,,c,,"Horde, removal",,1,,,1,0,0,1,0,0,0,0,0,0,0,1,0,,TRUE,,$,0,207
TRUE,Unwilling Prodigy,Creature,Human Artificer,{2}{r},"Whenever you cast an instant or sorcery spell, you may copy that spell and choose new targets for the copy. If you do, you may return Unwilling Prodigy to its owner's hand. If you don't, put a -1/-1 counter on it. ",3,2,,,Counters,Instants/Sorceries,3,,,0,0,0,0,1,0,0,0,0,1,0,0,0,,TRUE,,{2}$,2,208
FALSE,Deconstructor Agent,Creature,Bird Goblin,{1}{u/r},"Duck - Tap target artifact. Deconstructor Agent gets +0/+1 until end of turn.
Skulk (This creature cannot be blocked by creatures with greater power.)
Whenever Deconstructor Agent deals combat damage to a player, destroy target artifact that player controls.",2,2,c,,"Duck, Removal, attacking",Combat damage,2,,,1,0,1,0,1,0,0,1,0,1,0,0,0,,TRUE,,{1}$,1,209
FALSE,"Aisul, the Solitary Flame",Legendary Creature,Human Husk,{2}{b}{b},"When Aisul enters, you may sacrifice a creature you control and gain 3 life.
Aisul gets -1/-1 for each other creature you control.
When Aisul attacks alone, choose one or both:
- {r}: Aisul gains trample and gets +2/+0 until end of turn
- {b}: Aisul gains lifelink and deathtouch until end of turn.",7,7,m,,,,4,,,1,0,0,1,0,0,0,0,0,1,0,0,0,,TRUE,,{2}$$,2,210
TRUE,Heated Fifferjill,Creature,Dwarf Rabbit,{w}{w},"Duck - deal the next 1 damage that would be dealt to Heated Fifferjill this turn to the creature it's ducking behind.
Whenever Fifferjill ducks, you may pay {1} and place a stun counter on it. If you do, make a token that's a copy of it. ",2,2,,,"Duck, Mass army, tokens, counters",,2,,,0,1,0,0,0,0,0,0,0,1,0,0,0,,TRUE,,$$,0,211
TRUE,Razing Wind,Sorcery,,{3}{w},"Tap all artifacts and return any number of creatures with combined mana value 4 or less to their owners' hands. Then Razing Wind deals 2 damage to all creatures. 
",,,,,"bounce, tap, burn",,4,,,0,1,0,0,0,0,0,0,0,0,0,1,0,,TRUE,,{3}$,3,212
FALSE,March the Foothills,Sorcery,,{2}{g}{g},"You may flicker target creature you control with mana cost 6 or less.
Creatures you control get +X/+X and haste until end of turn, where X is the number of times creatures have entered the battlefield under you control this turn.",,,u,,"Flicker, Mass Army",Flicker,4,,,1,0,0,0,0,1,0,0,0,0,0,1,0,,TRUE,,{2}$$,2,213
FALSE,Indecisive Threat,Sorcery,,{2}{b}{b},Split the nonland permanents target opponent controls into two piles. They pick one. Destroy each permanent in the other.,,,r,,"Flicker, Mass removal, lifesloss",,4,,,1,0,0,1,0,0,0,0,0,0,0,1,0,,TRUE,,{2}$$,2,214
FALSE,Condescending Dismissal,Instant,,{b},"Choose 1:
- {u}: Put target nonland permanent at the bottom of its owner's library.
- {g}: Destroy target creature or enchantment.",,,c,,Removal,,1,,,1,0,0,1,0,0,0,0,0,0,0,1,0,,TRUE,,$,0,215
FALSE,Unconfident Pute,Creature,Bird Dwarf,{2}{b/r},"Prowess, Duck - Unconfident Pute gets +0/+2 until end of turn. You lose 1 life.
Unconfident Pute can't be blocked.",3,1,c,,"Duck, Prowess, lifeloss",,3,Geniuses don't usually think much of themselves.,,1,0,0,1,1,0,0,1,0,1,0,0,0,,TRUE,,{2}$,2,216
FALSE,Burrowing Moledon,Creature,Dinosaur Mole,{2}{r},"Duck - Make a colorless 0/3 Boulder artifact creature token with defender.
{t}, Sacrifice an artifact you control: add {r}.",3,2,c,,Boulders,,3,,,1,0,0,0,1,0,0,0,0,1,0,0,0,,TRUE,,{2}$,2,217
FALSE,Rallying Wimp,Creature,Dwarf Imp,{w}{r},"Duck - target creature Rallying Wimp is ducking behind gets +1/+0 and gains haste until end of turn.
Creatures you control with duck have haste.
Whenever a creature with duck enters under your control, you may pay {1} and untap Rallying Wimp.",2,2,r,,Duck,Duck,2,,,1,1,0,0,1,0,0,1,0,1,0,0,0,,TRUE,,$$,0,218
FALSE,Mirthful Stomping,Sorcery,,{r}{g},"Mirthful Stomping deals 3 damage to up to 2 target creatures your opponents control.
Horde 4 - Mirthful Stomping deals 3 damage to up to 4 target creatures your opponents control instead.",,,r,,"Horde, Burn",,2,,,1,0,0,0,1,1,0,1,0,0,0,1,0,,TRUE,,$$,0,219
FALSE,Scatterbomb,Sorcery,,{X}{w/b}{g},"Make X 1/1 green Rabbit Spider creature tokens with ""Duck - target creature this is ducking behind gets +1/+0 until end of turn.""",,,r,,"Duck, Mass Army, Pump",,2,,,1,1,0,1,0,1,0,1,0,0,0,1,0,,TRUE,,$$,0,220
TRUE,Boulder Mine,Enchantment,Aura,{5},"Enchant Land
Enchanted land has, ""{1}, {t}: Make a colorless 0/3 Boulder artifact creature token with defender.""",,,,,"Boulders, tap",,5,,,0,0,0,0,0,0,0,0,1,0,0,0,0,,TRUE,,{5},5,221
TRUE,Cobble Animator,Creature,Dwarf Artificer,{3}{r},"{1}{r}: Until end of turn, target Boulder loses defender and assigns combat damage based on its toughness.",4,4,,,,"Boulders, Combat damage",4,,,0,0,0,0,1,0,0,0,0,1,0,0,0,,TRUE,,{3}$,3,222
TRUE,Reheat Offense,Instant,,{r}{r},"Target creature with defender deals damage equal to its toughness to target creature. Then, its controller sacrifices it.
Flashback {r}{r}",,,,,"Removal, Flashback, Sacrifice",Defender,2,,,0,0,0,0,1,0,0,0,0,0,0,1,0,,TRUE,,$$,0,223
FALSE,Showcropper,Creature,Human Assassin,{2}{b}{b},"As an additional cost to Showcropper, pay {2} or sacrifice a creature.
Grave Horde - When Showcropper enters, target creature gets -X/-X until end of turn, where X is the number of creatures in your graveyard.
Flash, Menace",5,4,r,,"Removal, ETB",Life loss,4,,,1,0,0,1,0,0,0,0,0,1,0,0,0,,TRUE,,{2}$$,2,224
FALSE,Therapy Whale,Creature,Whale Advisor,{6}{u}{u},"Therapy Whale costs {1} less for each card in you target opponent's hand.
Flying
When Therapy Whale enters, scry 1 and draw 2 cards. You may exile target instant or sorcery from your graveyard. If you do, copy it and cast the copy.",2,3,u,,"Flying, draw, scry",Opponent draw,8,,,1,0,1,0,0,0,0,0,0,1,0,0,0,,TRUE,,{6}$$,6,225
FALSE,Hallway Studier,Creature,Ninja Student,{2}{u},"Ninjitsu {2}{u}
When Hallway Studier enters, scry 2.
You may cast Hallway Studier as it's being scried.",2,2,c,,"Ninjitsu, scry",Scry,3,,,1,0,1,0,0,0,0,0,0,1,0,0,0,,TRUE,,{2}$,2,226
FALSE,Library Shrieker,Creature,Citizen,{2}{u},"Whenever you scry X, Library Shrieker gets +X/+X until end of turn.
Whenever a creature ducks behind Libarary Shrieker, you may return target creature to its owner's hand.
{2}{u}: Scry 1.",1,2,m,,"Bounce, scry",Scry,3,,,1,0,1,0,0,0,0,0,0,1,0,0,0,,TRUE,,{2}$,2,227
FALSE,Imposing Aura,Enchantment,Aura,{2}{u/b},"Pop-up {2}{u}
Enchant creature
Enchanted creature gets +2/+2. To assign a creature to block enchanted creature, its controller must tap another creature they control.",,,c,,"Pop-up, pump",,3,,,1,0,1,1,0,0,0,1,1,0,0,0,0,,TRUE,,{2}$,2,228
FALSE,Feast of Waking Dreams,Instant,,{1}{u}{b},Target opponent discards a card. Then draw a card for each card a player discarded this turn.,,,r,,Discard,Discard,3,,,1,0,1,1,0,0,0,1,0,0,0,1,0,,TRUE,,{1}$$,1,229
FALSE,Mob Momentum,Enchantment,,{2}{r}{r},"Kicker - {2}{r}
Creatures you control get +1/+1 for each creature that entered this turn.
If you kicked Mob Momentum, it has Rivalstorm. (Copy it for each spell an opponent has cast this turn.)",,,u,,"Pump, Mass Army",,4,u,,1,0,0,0,1,0,0,0,1,0,0,0,0,,TRUE,,{2}$$,2,230
FALSE,Hit the Ground Running,Enchantment,,{2}{r/g},"When Hit the Ground Running enters, you may search your library for a basic land and put it onto the battlefield tapped. Target creature you control gains haste until end of turn.
Landfall - Place a 1/+1 counter on target creature that entered the battlefield this turn. It gains haste until end of turn. ",,,u,,"Landfall, Ramp, Counters, ETB",,3,,,1,0,0,0,1,1,0,1,1,0,0,0,0,,TRUE,,{2}$,2,231
FALSE,Composted Farmer,Creature,Zombie,{1}{b/g},"Undying
When Composted Farmer enters, you may play an additional land until end of turn and you may play lands from your graveyard until end of turn.",1,1,u,,"Ramp, Counters, ETB",,2,,,1,0,0,1,0,1,0,1,0,1,0,0,0,,TRUE,,{1}$,1,232
FALSE,Wide-Stance Visionary,Creature,Human Cleric,{2}{u}{g},"When Wide-Stance Visionary enters, scry 1 or tap target creature.
Whenever a creature ducks behind this one, both creatures get +1/+1 until end of turn. This one can block an additional creature until end of turn.",3,3,,,"Blocking, scry, tap",Duck,,,,1,0,1,0,0,1,0,1,0,1,0,0,0,,TRUE,,{2}$$,2,233
FALSE,Impression of Greed,Legendary Enchantment Creature,Nightmare,{3}{b}{b},"Menace, Deathtouch, First Strike
Impression of Greed gets +1/+0 for each creature in all graveyards.
Whenever Impression of Greed deals combat damage, defending player makes a Treasure and draws a card.",3,4,r,,,"Devotion, LTB",5,"I am bad. I am. If I wasn't bad, how could I feeling so bad?",Remove/simply card draw ability? Make it only able to attack alone?,1,0,0,1,0,0,0,0,1,1,0,0,0,,FALSE,,{3}$$,3,234
FALSE,Plant Slowly,Sorcery,,{2}{g},"As an additional cost to casting this spell, name a color. If you do not control a land that produces that color of mana, this spell costs {1} less to cast. 
Search your library for a land that can produce mana of the chosen color and put it onto the battlefield tapped.  ",,,c,,"Ramp, Searching",,3,,,1,0,0,0,0,1,0,0,0,0,0,1,0,,TRUE,,{2}$,2,235
FALSE,Overgenerous Symbiote,Creature,Plant Horse Goblin,{3}{u/g}{u/g},"Reach, Vigilance
{1}: put a +1/+1 counter on Overgenerous Symbiote and draw a card. Any player may activate this ability and it costs {1} more to cast for each counter on this creature.",3,4,r,,"Card Acceleration, Counters",,5,,Clunky,1,0,1,0,0,1,0,1,0,1,0,0,0,,FALSE,,{3}$$,3,236
FALSE,Unconfident War Elephant,Creature,Elephant,{2}{g},"Haste, Trample
Horde 3 - Unconfident War Elephant can't block unless you control 3 or more creatures or a creature has ducked behind it this turn.",4,4,c,,Duck,,3,"He can't always get out of the way, but he'll sure as heck try.",,1,0,0,0,0,1,0,0,0,1,0,0,0,,TRUE,,{2}$,2,237
FALSE,Shroom Gator Randy,Creature,Dwarf Reptile,{u/g}{r/g},"Duck - Shroom Gator Randy gets +0/+1 until end of turn.
{t}: add {u} or {g}.",2,2,c,,"Duck, Ramp, tap",,2,"""Yeah, sure I can hook you up! Wait, you said you weren't a cop, right...?""",,1,0,1,0,1,1,0,1,0,1,0,0,0,,TRUE,,$$,0,238
FALSE,Ninth Life,Enchantment Creature,Cat Spirit,{w/b},"Bestow {1}{w/b}
If Ninth Life enters attached to a creature, target player mills 2 cards. 
Enchanted creature gets +1/+1.",1,1,c,,"Bestow, Mill, ETB",,1,,,1,1,0,1,0,0,0,1,1,1,0,0,0,,TRUE,,$,0,239
TRUE,Crocodile Tears,Instant,,{r/g},"Choose a color or colorless. The next time target creature you control would be dealt damage by a source of that color this turn, prevent that damage and make a Blood token.
Cycling {r/g}",,,,,"Card acceleration, tokens, protection, cycling ",,1,,,0,0,0,0,1,1,0,1,0,0,0,1,0,,TRUE,,$,0,240
FALSE,Reoccuring Bullying,Instant,,{2},"Target creature gains indestructible until end of turn. Untap it. If it has duck, make a colorless artifact token named ""Dung"" with, ""{t}, sacrifice this artifact. Target creature can't attack this turn.""",,,c,,Protection,Duck,2,,,1,0,0,0,0,0,1,0,0,0,0,1,0,,TRUE,,{2},2,241
FALSE,Turn Brave,Instant,,{2},"Target creature gets +2/+2 and haste until end of turn. If it has duck, untap it and put a trample counter on it.",,,c,,"Pump, Counters",Duck,2,,,1,0,0,0,0,0,1,0,0,0,0,1,0,,TRUE,,{2},2,242
FALSE,Dweeb Detector,Artifact,,{2},"{5}, {t}, sacrifice Dweeb Detector: destroy target tapped creature. This ability costs {2} less to activate if it targets a creature with duck.",,,c,,"Removal, tap",Duck,2,,,1,0,0,0,0,0,1,0,0,0,1,0,0,,TRUE,,{2},2,243
FALSE,Red-Hot Hooves,Artifact Creature,Horse Vehicle,{2}{u/r},"Whenever Red-Hot Hooves attacks, untap any number of target creatures that crewed it this turn. They get +2/+0 and gain haste until end of turn.
Crew 2",4,4,u,,"Crew, attacking, pump",,3,,,1,0,1,0,1,0,0,1,0,1,1,0,0,,TRUE,,{2}$,2,244
TRUE,Self-Ostracize,Instant,,{w}{w},"As an additional cost to casting this spell, pay {1} or tap 2 nonland permanents you control.
Choose target nonland permanent. At the beginning of the next end step, exile it.",,,r,,"Removal, tap",,2,"""It's better off this way.""",,0,1,0,0,0,0,0,0,0,0,0,1,0,,TRUE,,$$,0,245
